# TF-IDF Weighting From http://wonosari.desa.id/kategori/kabar/
term,term_id,weight,corpus_id
persembahan,1055,0.0800104682312,corpus_25
papar,1054,0.0800104682312,corpus_25
munawar,1052,0.0800104682312,corpus_25
mensukseskan,1051,0.0800104682312,corpus_25
membentuk,1049,0.0800104682312,corpus_25
meizul,1048,0.0800104682312,corpus_25
kh,1047,0.0800104682312,corpus_25
kementrian,1045,0.0800104682312,corpus_25
karakter,1044,0.0800104682312,corpus_25
isti,1043,0.0800104682312,corpus_25
dpr,1040,0.0800104682312,corpus_25
diniyah,1039,0.0800104682312,corpus_25
da,1038,0.0800104682312,corpus_25
33,1036,0.0800104682312,corpus_25
14,1034,0.0800104682312,corpus_25
suherman,103,0.0795274848165,corpus_1
penyaluran,96,0.0795274848165,corpus_1
pembagian,92,0.0795274848165,corpus_1
biaya,65,0.0795274848165,corpus_1
administrasinya,59,0.0795274848165,corpus_1
75,58,0.0795274848165,corpus_1
potensi-potensi,472,0.0791317949849,corpus_7
disebabkan,440,0.0791317949849,corpus_7
diharapkan,438,0.0791317949849,corpus_7
serba,276,0.0780224710177,corpus_23
rendah,330,0.0776894674393,corpus_5
aspirasi,296,0.0776894674393,corpus_5
67,292,0.0776894674393,corpus_5
senin,275,0.0770179978399,corpus_4
nuriza,208,0.0770179978399,corpus_4
dusun,18,0.0759612011321,corpus_10
h.maryanto,667,0.0754386457488,corpus_14
ekonomi,666,0.0754386457488,corpus_14
harap,182,0.0745947947622,corpus_20
kesempatan,1046,0.074523371596,corpus_29
halaman,702,0.074523371596,corpus_29
wonsari,1166,0.0726730926423,corpus_28
ulama,1165,0.0726730926423,corpus_28
tuan,1164,0.0726730926423,corpus_28
telihat,1163,0.0726730926423,corpus_28
tekat,1162,0.0726730926423,corpus_28
tahun-tahun,1161,0.0726730926423,corpus_28
taaruf,1160,0.0726730926423,corpus_28
sebelumya,1159,0.0726730926423,corpus_28
se-kecamatna,1158,0.0726730926423,corpus_28
rumah,1156,0.0726730926423,corpus_28
resmi,1155,0.0726730926423,corpus_28
rentak,1154,0.0726730926423,corpus_28
ramai-ramai,1152,0.0726730926423,corpus_28
permata,1151,0.0726730926423,corpus_28
mui,1150,0.0726730926423,corpus_28
meriah,1149,0.0726730926423,corpus_28
menyertakan,1148,0.0726730926423,corpus_28
mengerahkan,1147,0.0726730926423,corpus_28
mengangkat,1146,0.0726730926423,corpus_28
menambah,1145,0.0726730926423,corpus_28
memudarkan,1144,0.0726730926423,corpus_28
memeriahkan,1143,0.0726730926423,corpus_28
memainkan,1142,0.0726730926423,corpus_28
melayu,1141,0.0726730926423,corpus_28
megikuti,1140,0.0726730926423,corpus_28
majelis,1139,0.0726730926423,corpus_28
madani,1138,0.0726730926423,corpus_28
m.si,1137,0.0726730926423,corpus_28
lelah,1136,0.0726730926423,corpus_28
lamr,1135,0.0726730926423,corpus_28
kuatkan,1134,0.0726730926423,corpus_28
korim,1133,0.0726730926423,corpus_28
khas,1131,0.0726730926423,corpus_28
kesenian-kesenian,1130,0.0726730926423,corpus_28
kesenian,1129,0.0726730926423,corpus_28
kafilah,1128,0.0726730926423,corpus_28
irama,1127,0.0726730926423,corpus_28
ibu-ibu,1126,0.0726730926423,corpus_28
helat,1125,0.0726730926423,corpus_28
gembira,1123,0.0726730926423,corpus_28
ema,1122,0.0726730926423,corpus_28
eksistensi,1121,0.0726730926423,corpus_28
dilepas,1120,0.0726730926423,corpus_28
dikegiatan,1119,0.0726730926423,corpus_28
didampingi,1118,0.0726730926423,corpus_28
danramil,1117,0.0726730926423,corpus_28
bkmt,1116,0.0726730926423,corpus_28
berpastisipasi,1115,0.0726730926423,corpus_28
berakhlaq,1113,0.0726730926423,corpus_28
bengakalis,1112,0.0726730926423,corpus_28
barisan,1111,0.0726730926423,corpus_28
ani,1110,0.0726730926423,corpus_28
alqur,1109,0.0726730926423,corpus_28
ajaran,1108,0.0726730926423,corpus_28
adat,1107,0.0726730926423,corpus_28
19/04/2018,1106,0.0726730926423,corpus_28
150,1105,0.0726730926423,corpus_28
wakaf,235,0.0722628733436,corpus_3
tkq,232,0.0722628733436,corpus_3
tk,231,0.0722628733436,corpus_3
terlaksana,229,0.0722628733436,corpus_3
terintegrasi,228,0.0722628733436,corpus_3
taman,226,0.0722628733436,corpus_3
sistem,224,0.0722628733436,corpus_3
siang,223,0.0722628733436,corpus_3
seni,222,0.0722628733436,corpus_3
perbaiki,214,0.0722628733436,corpus_3
motorik,203,0.0722628733436,corpus_3
menyekolahkan,201,0.0722628733436,corpus_3
menganggarkan,197,0.0722628733436,corpus_3
mengajak,196,0.0722628733436,corpus_3
kognitif,191,0.0722628733436,corpus_3
kasar,187,0.0722628733436,corpus_3
kanak-kanak,186,0.0722628733436,corpus_3
kader,185,0.0722628733436,corpus_3
jam,184,0.0722628733436,corpus_3
halus,181,0.0722628733436,corpus_3
golden,178,0.0722628733436,corpus_3
bkb,173,0.0722628733436,corpus_3
bina,172,0.0722628733436,corpus_3
bermain,171,0.0722628733436,corpus_3
berdampingan,169,0.0722628733436,corpus_3
belajarnya,167,0.0722628733436,corpus_3
balita,165,0.0722628733436,corpus_3
age,161,0.0722628733436,corpus_3
2019,159,0.0722628733436,corpus_3
0-6,156,0.0722628733436,corpus_3
sumbangsih,1031,0.0710909309707,corpus_24
seraya,1030,0.0710909309707,corpus_24
rapiadi,1029,0.0710909309707,corpus_24
motivasi,1023,0.0710909309707,corpus_24
mendidik,1021,0.0710909309707,corpus_24
mempercayakan,1020,0.0710909309707,corpus_24
memohon,1019,0.0710909309707,corpus_24
melepaskan,1018,0.0710909309707,corpus_24
maaf,1015,0.0710909309707,corpus_24
kementerian,1013,0.0710909309707,corpus_24
kelancaran,1011,0.0710909309707,corpus_24
ke-3,1009,0.0710909309707,corpus_24
honor,1007,0.0710909309707,corpus_24
fisik,1004,0.0710909309707,corpus_24
diwakili,1003,0.0710909309707,corpus_24
dilepaskan,1002,0.0710909309707,corpus_24
dididik,1001,0.0710909309707,corpus_24
bangunan,998,0.0710909309707,corpus_24
bangga,997,0.0710909309707,corpus_24
angkatan,995,0.0710909309707,corpus_24
anaknya,994,0.0710909309707,corpus_24
8/4/2018,992,0.0710909309707,corpus_24
22,991,0.0710909309707,corpus_24
07.30,990,0.0710909309707,corpus_24
tanjung,280,0.0699300629444,corpus_27
beserta,117,0.0699300629444,corpus_27
tokoh,46,0.068488520551,corpus_4
lkmd,193,0.068488520551,corpus_4
musabaqah,389,0.0681659061962,corpus_13
pusat,97,0.0676201648504,corpus_1
kelompok,447,0.0672837200137,corpus_7
kasi,76,0.0672800938583,corpus_24
sesuai,101,0.0672641353038,corpus_21
minggu,142,0.0672641353038,corpus_21
sesi,507,0.0670910513464,corpus_8
perekonomian,724,0.0667235553161,corpus_19
tema,616,0.0665964066591,corpus_11
bidang,353,0.0665964066591,corpus_11
pemerintah,93,0.0639297751454,corpus_4
barat,12,0.0639012908355,corpus_0
ucapan,422,0.0637047310903,corpus_25
provinsi,818,0.0637047310903,corpus_25
guru,1006,0.0637047310903,corpus_25
diawali,1000,0.0637047310903,corpus_25
dasar,175,0.0637047310903,corpus_25
berperan,999,0.0637047310903,corpus_25
berkat,170,0.0637047310903,corpus_25
ya,425,0.0607341472477,corpus_6
via,424,0.0607341472477,corpus_6
tua,421,0.0607341472477,corpus_6
tingkatkan,420,0.0607341472477,corpus_6
terpisah,416,0.0607341472477,corpus_6
terlena,415,0.0607341472477,corpus_6
terkhusus,414,0.0607341472477,corpus_6
telepon,410,0.0607341472477,corpus_6
tantangan,409,0.0607341472477,corpus_6
remaja,405,0.0607341472477,corpus_6
quran,403,0.0607341472477,corpus_6
prediket,398,0.0607341472477,corpus_6
pertahankan,396,0.0607341472477,corpus_6
penutupan,394,0.0607341472477,corpus_6
pemicu,390,0.0607341472477,corpus_6
menyandang,385,0.0607341472477,corpus_6
mengharumkan,384,0.0607341472477,corpus_6
mengecewakan,383,0.0607341472477,corpus_6
mempersiapakan,382,0.0607341472477,corpus_6
m2iq,378,0.0607341472477,corpus_6
lepas,376,0.0607341472477,corpus_6
laporan,375,0.0607341472477,corpus_6
kontemporer,374,0.0607341472477,corpus_6
khattil,373,0.0607341472477,corpus_6
kebanggan,372,0.0607341472477,corpus_6
juz,370,0.0607341472477,corpus_6
juara,369,0.0607341472477,corpus_6
jenis,368,0.0607341472477,corpus_6
jadikan,367,0.0607341472477,corpus_6
hifdzil,364,0.0607341472477,corpus_6
doa,360,0.0607341472477,corpus_6
ditempat,359,0.0607341472477,corpus_6
ditahun,358,0.0607341472477,corpus_6
dikonfirmasi,357,0.0607341472477,corpus_6
dekorasi,356,0.0607341472477,corpus_6
bersaing,352,0.0607341472477,corpus_6
bangganya,350,0.0607341472477,corpus_6
alhamdulillah,345,0.0607341472477,corpus_6
7.,343,0.0607341472477,corpus_6
6.,342,0.0607341472477,corpus_6
5.,341,0.0607341472477,corpus_6
4.,340,0.0607341472477,corpus_6
3.,339,0.0607341472477,corpus_6
25/04/2018,338,0.0607341472477,corpus_6
2.,337,0.0607341472477,corpus_6
1.,335,0.0607341472477,corpus_6
indonesia,773,0.057862676305,corpus_28
bukti,354,0.057862676305,corpus_28
arsi,349,0.057862676305,corpus_28
arpi,348,0.057862676305,corpus_28
memajukan,195,0.057804224805,corpus_5
rabu,38,0.0575732875563,corpus_12
usia,234,0.0575360576676,corpus_3
keagamaan,189,0.0575360576676,corpus_3
timur,230,0.0567979851794,corpus_27
dilanjutkan,302,0.0563104923284,corpus_10
soebrantas,225,0.0562154554306,corpus_9
hr,183,0.0562154554306,corpus_9
suswanto,104,0.0552456573691,corpus_23
wonosaro-kepala,837,0.0542498086918,corpus_16
undang-undang,836,0.0542498086918,corpus_16
tindak,834,0.0542498086918,corpus_16
tetapkan,833,0.0542498086918,corpus_16
tetangga,832,0.0542498086918,corpus_16
terkena,831,0.0542498086918,corpus_16
tempatan,830,0.0542498086918,corpus_16
sumatera,828,0.0542498086918,corpus_16
situasi,827,0.0542498086918,corpus_16
siregar,826,0.0542498086918,corpus_16
setegas,825,0.0542498086918,corpus_16
selesai,824,0.0542498086918,corpus_16
redang/tanah,822,0.0542498086918,corpus_16
pulau,819,0.0542498086918,corpus_16
pidana,816,0.0542498086918,corpus_16
perintahkan,814,0.0542498086918,corpus_16
percikan,813,0.0542498086918,corpus_16
peraturan,812,0.0542498086918,corpus_16
peralatan,811,0.0542498086918,corpus_16
penjara,810,0.0542498086918,corpus_16
pencemaran,809,0.0542498086918,corpus_16
pemadam,806,0.0542498086918,corpus_16
parah,805,0.0542498086918,corpus_16
novri,803,0.0542498086918,corpus_16
negara,802,0.0542498086918,corpus_16
namanya,801,0.0542498086918,corpus_16
mustaqim,800,0.0542498086918,corpus_16
miliar,797,0.0542498086918,corpus_16
menyediakan,794,0.0542498086918,corpus_16
mengontrol,792,0.0542498086918,corpus_16
memuadahkan,791,0.0542498086918,corpus_16
membesar,789,0.0542498086918,corpus_16
memancing,788,0.0542498086918,corpus_16
melakuakan,787,0.0542498086918,corpus_16
mekalukan,786,0.0542498086918,corpus_16
mayoritas,785,0.0542498086918,corpus_16
max,784,0.0542498086918,corpus_16
malaysia,782,0.0542498086918,corpus_16
kususnya,781,0.0542498086918,corpus_16
kencang,780,0.0542498086918,corpus_16
kadus,776,0.0542498086918,corpus_16
kabut,775,0.0542498086918,corpus_16
internasional,774,0.0542498086918,corpus_16
iklim,772,0.0542498086918,corpus_16
ditunggu/kontrol,769,0.0542498086918,corpus_16
disekitar,768,0.0542498086918,corpus_16
dinihari,767,0.0542498086918,corpus_16
denda,766,0.0542498086918,corpus_16
dampak,765,0.0542498086918,corpus_16
contohnya,763,0.0542498086918,corpus_16
bhabimkamtibmas,761,0.0542498086918,corpus_16
berurusan,760,0.0542498086918,corpus_16
bertiup,759,0.0542498086918,corpus_16
bersekala,758,0.0542498086918,corpus_16
berjaga-jaga,756,0.0542498086918,corpus_16
benar-benar,754,0.0542498086918,corpus_16
banyaknya,753,0.0542498086918,corpus_16
bahasa,752,0.0542498086918,corpus_16
babinsa,751,0.0542498086918,corpus_16
asap,750,0.0542498086918,corpus_16
angin,748,0.0542498086918,corpus_16
23/02/2018,747,0.0542498086918,corpus_16
2014,746,0.0542498086918,corpus_16
orang,91,0.0524428721074,corpus_12
utama,744,0.0522667638719,corpus_15
undian,743,0.0522667638719,corpus_15
terlaksananya,741,0.0522667638719,corpus_15
tamu,740,0.0522667638719,corpus_15
tahunan,738,0.0522667638719,corpus_15
syahidallah,737,0.0522667638719,corpus_15
souvenir,736,0.0522667638719,corpus_15
sehat,732,0.0522667638719,corpus_15
samudra,731,0.0522667638719,corpus_15
rustami,730,0.0522667638719,corpus_15
pinjaman,726,0.0522667638719,corpus_15
pertanggungjawaban,725,0.0522667638719,corpus_15
pembayaran,721,0.0522667638719,corpus_15
p2md,719,0.0522667638719,corpus_15
nofita,718,0.0522667638719,corpus_15
mulyani,717,0.0522667638719,corpus_15
motor,716,0.0522667638719,corpus_15
mesin,715,0.0522667638719,corpus_15
menyebarkan,714,0.0522667638719,corpus_15
meningkat,713,0.0522667638719,corpus_15
memanfaatkan,712,0.0522667638719,corpus_15
marvin,710,0.0522667638719,corpus_15
kondisi,709,0.0522667638719,corpus_15
kategori,708,0.0522667638719,corpus_15
kabid,707,0.0522667638719,corpus_15
jahit,705,0.0522667638719,corpus_15
indikator,703,0.0522667638719,corpus_15
digantikan,700,0.0522667638719,corpus_15
bulannya,699,0.0522667638719,corpus_15
berkembang,698,0.0522667638719,corpus_15
ayu,697,0.0522667638719,corpus_15
astuti,696,0.0522667638719,corpus_15
advisor,694,0.0522667638719,corpus_15
500,693,0.0522667638719,corpus_15
"30.000.000,00.",692,0.0522667638719,corpus_15
24/2/2018,691,0.0522667638719,corpus_15
"21.000.000,00",690,0.0522667638719,corpus_15
"20.000.000,00",689,0.0522667638719,corpus_15
"11.000.000,00",688,0.0522667638719,corpus_15
101,687,0.0522667638719,corpus_15
"10.000.000,00",686,0.0522667638719,corpus_15
"1.000.000,00",685,0.0522667638719,corpus_15
mudah-mudahan,90,0.0520896013676,corpus_29
1,2,0.0519013485332,corpus_0
001,157,0.0516879638299,corpus_25
wib,50,0.0511819455657,corpus_23
rw,41,0.0508818057732,corpus_0
menggelar,139,0.0469895069264,corpus_27
hadir,180,0.0444500710617,corpus_17
langsung,25,0.0437020205035,corpus_12
tahunnya,739,0.0431939663748,corpus_16
kantor,74,0.0423514357753,corpus_21
dihadiri,16,0.038651820058,corpus_21
desa,67,0.0200259680942,corpus_26
”,55,0.0146498587752,corpus_20
–,53,0.00879621752594,corpus_15
kepala,23,0.00783473704651,corpus_21
