# TF-IDF Weighting From http://www.pejeng.desa.id/post/
term,term_id,weight,corpus_id
supporter,1843,0.160617502678,corpus_28
ayah-ayahan,999,0.160563553096,corpus_11
penyajan,2397,0.160555016985,corpus_42
menginventarisir,4150,0.16025363945,corpus_87
lite,4140,0.16025363945,corpus_87
langka,4138,0.16025363945,corpus_87
biodiverseni,4093,0.16025363945,corpus_87
maret,591,0.160198288895,corpus_88
kuning,330,0.159738138497,corpus_79
jadwal,1584,0.159402177151,corpus_24
banjar,12,0.159022357042,corpus_33
april,8,0.158418349148,corpus_5
keramaian,2836,0.158384702349,corpus_52
gawang,1784,0.15804760198,corpus_75
bidang,400,0.15779733993,corpus_63
pupr,2372,0.157191983178,corpus_38
diperbaiki,2361,0.157191983178,corpus_38
bali,936,0.15709196808,corpus_61
sayangnya,3717,0.15692979528,corpus_73
rapatnya,3715,0.15692979528,corpus_73
penyerang,3714,0.15692979528,corpus_73
bebas,3692,0.15692979528,corpus_73
rencananya,1617,0.156394219601,corpus_23
1,1373,0.156299797732,corpus_75
mengungsi,2812,0.155428229849,corpus_51
cok,17,0.155338588412,corpus_3
melenceng,3458,0.15528041058,corpus_69
duta,171,0.154959209972,corpus_2
vakum,1904,0.154855566851,corpus_29
kerinduan,1882,0.154855566851,corpus_29
kejuaraan,1878,0.154855566851,corpus_29
team,452,0.154004825213,corpus_4
berprestasi,397,0.154004825213,corpus_4
bantuan,1729,0.153828490675,corpus_40
budha,1580,0.153642983169,corpus_22
pkk,86,0.152885412055,corpus_66
terapi,523,0.1528054959,corpus_5
suami,521,0.1528054959,corpus_5
sanglah,516,0.1528054959,corpus_5
face,479,0.1528054959,corpus_5
berobat,465,0.1528054959,corpus_5
sepeda,1982,0.152708943191,corpus_36
masceti,1112,0.15249923499,corpus_88
penataan,2250,0.152241251467,corpus_35
ngening,2248,0.152241251467,corpus_35
apbdes,1728,0.152241251467,corpus_35
semester,3306,0.152206489396,corpus_63
rkp,3305,0.152206489396,corpus_63
prioritas,3303,0.152206489396,corpus_63
terbentuk,3828,0.151835071209,corpus_78
wali,1079,0.151581200475,corpus_11
peninggalan,1180,0.151288624224,corpus_87
silam,1563,0.150817170589,corpus_21
dukut,1242,0.150675261295,corpus_15
2,1722,0.150418201122,corpus_68
menyempatkan,1173,0.149881377311,corpus_13
kagum,1159,0.149881377311,corpus_13
musuh,1515,0.149769608024,corpus_21
72,1450,0.149769608024,corpus_21
desa,18,0.149705264916,corpus_64
tri,3115,0.149704092413,corpus_57
murti,3105,0.149704092413,corpus_57
terjaring,3264,0.149590209051,corpus_62
sidak,3261,0.149590209051,corpus_62
penduduk,3258,0.149590209051,corpus_62
mengurus,3254,0.149590209051,corpus_62
kost,3247,0.149590209051,corpus_62
mendampingi,1216,0.149222065517,corpus_61
berisi,2426,0.149222065517,corpus_61
ib,1243,0.148807898501,corpus_55
sapta,438,0.148585393461,corpus_29
jeruan,1022,0.148238102923,corpus_19
premium,2553,0.148222600001,corpus_43
pertamax,2551,0.148222600001,corpus_43
menekuni,2534,0.148222600001,corpus_43
liter,2532,0.148222600001,corpus_43
bensin,2515,0.148222600001,corpus_43
bbm,2514,0.148222600001,corpus_43
kerja,1803,0.147812344094,corpus_34
pementasan,1053,0.147515191239,corpus_19
pemayun,79,0.147467593567,corpus_23
terbilang,768,0.147060559619,corpus_65
de,2358,0.147055610918,corpus_75
tanaman,2932,0.146977862032,corpus_53
barang,1634,0.146919844629,corpus_25
pns,1184,0.146887891118,corpus_18
ngaturang,1361,0.146887891118,corpus_18
longsoran,1940,0.146688689637,corpus_31
wirawan,654,0.14644737957,corpus_63
sukarsa,114,0.145986329476,corpus_82
mengakibatkan,2672,0.145651961762,corpus_47
material,2020,0.145651961762,corpus_47
tumpek,126,0.145078287251,corpus_45
